Image,Predicted_Label,Confidence(%)
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_103.tif,EpsonV39-1,42.73024368286133
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_104.tif,EpsonV39-1,43.392417907714844
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_105.tif,EpsonV39-1,34.8310432434082
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_106.tif,EpsonV39-1,60.11457443237305
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_107.tif,EpsonV39-1,47.57584762573242
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_108.tif,EpsonV39-1,59.83375930786133
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_11.tif,EpsonV39-1,57.9605712890625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_12.tif,EpsonV39-1,66.19766235351562
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_13.tif,EpsonV39-1,59.624755859375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_14.tif,EpsonV39-1,54.04042434692383
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_15.tif,EpsonV39-2,60.552032470703125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_16.tif,EpsonV39-2,48.9142951965332
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_17.tif,EpsonV39-1,69.22725677490234
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_18.tif,EpsonV39-2,54.34846878051758
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_19.tif,EpsonV39-1,64.68252563476562
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_2.tif,EpsonV39-1,56.12350845336914
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_20.tif,EpsonV39-1,52.8127555847168
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_21.tif,EpsonV39-2,50.17314147949219
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_22.tif,EpsonV39-1,61.835540771484375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_23.tif,EpsonV39-1,47.7638053894043
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_24.tif,EpsonV39-1,48.400062561035156
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_25.tif,Canon120-1,27.834728240966797
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_26.tif,EpsonV39-2,49.889488220214844
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_27.tif,EpsonV39-1,39.1817741394043
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_28.tif,EpsonV39-2,48.63715744018555
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_29.tif,EpsonV39-1,43.554237365722656
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_3.tif,Canon120-1,33.7428092956543
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_30.tif,EpsonV39-2,44.154727935791016
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_31.tif,EpsonV39-1,66.21814727783203
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_32.tif,EpsonV39-1,51.14459991455078
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_33.tif,EpsonV39-2,51.93460464477539
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_34.tif,EpsonV39-1,58.5721549987793
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_35.tif,EpsonV39-1,38.96489715576172
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_36.tif,EpsonV39-1,35.44255065917969
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_37.tif,EpsonV39-1,54.162864685058594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_38.tif,EpsonV39-1,65.58663940429688
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_39.tif,EpsonV39-2,50.51993179321289
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_4.tif,EpsonV39-1,51.95272445678711
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_40.tif,Canon120-1,38.36203384399414
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_41.tif,EpsonV39-1,68.08316040039062
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_42.tif,EpsonV39-1,70.02574157714844
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_43.tif,EpsonV39-1,51.788597106933594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_44.tif,EpsonV39-1,62.92078399658203
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_45.tif,EpsonV39-1,41.359046936035156
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_46.tif,EpsonV39-2,36.577213287353516
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_47.tif,Canon120-1,60.816627502441406
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_48.tif,EpsonV39-2,51.98649215698242
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_49.tif,EpsonV39-1,51.25007629394531
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_5.tif,EpsonV39-1,41.72938919067383
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_50.tif,EpsonV39-1,48.123043060302734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_51.tif,EpsonV39-1,53.02254104614258
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_52.tif,EpsonV39-2,47.464385986328125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_53.tif,Canon120-2,41.87639236450195
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_54.tif,EpsonV39-1,70.5398941040039
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_55.tif,EpsonV39-1,54.24519348144531
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_56.tif,EpsonV39-1,28.318986892700195
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_57.tif,Canon220,39.65104675292969
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_58.tif,EpsonV39-1,51.51536560058594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_59.tif,EpsonV39-1,53.55373764038086
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_6.tif,EpsonV39-2,54.651756286621094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_60.tif,EpsonV39-1,43.59616470336914
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_61.tif,EpsonV39-1,55.78543472290039
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_62.tif,EpsonV39-1,50.36048126220703
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_63.tif,EpsonV39-1,52.091514587402344
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_64.tif,EpsonV39-1,59.276424407958984
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_65.tif,EpsonV39-2,51.69730758666992
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_66.tif,EpsonV39-1,62.20698547363281
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_67.tif,EpsonV39-1,62.839664459228516
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_68.tif,Canon220,75.94750213623047
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_69.tif,Canon120-1,54.13218688964844
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_7.tif,Canon120-1,34.80579376220703
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_70.tif,EpsonV39-1,54.31661605834961
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_71.tif,EpsonV39-1,55.817649841308594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_72.tif,EpsonV39-1,49.050289154052734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_73.tif,EpsonV39-1,33.915985107421875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_74.tif,EpsonV39-2,50.484519958496094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_75.tif,EpsonV39-1,67.5226058959961
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_76.tif,EpsonV39-1,52.188987731933594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_77.tif,EpsonV39-1,68.88508605957031
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_78.tif,EpsonV39-1,50.03008270263672
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_79.tif,EpsonV39-1,61.70609664916992
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_8.tif,Canon120-1,33.66591262817383
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_80.tif,EpsonV39-1,57.739627838134766
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_81.tif,EpsonV39-1,45.14729690551758
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_82.tif,Canon220,30.271581649780273
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_83.tif,EpsonV39-1,46.33491516113281
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_84.tif,EpsonV39-1,62.10007095336914
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_85.tif,EpsonV39-1,68.78192138671875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_86.tif,EpsonV39-1,50.54315948486328
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_87.tif,EpsonV39-1,52.06591033935547
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_88.tif,EpsonV39-1,54.156410217285156
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_89.tif,EpsonV39-1,58.45729064941406
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_9.tif,EpsonV39-1,58.878273010253906
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_90.tif,EpsonV39-2,35.21665573120117
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_91.tif,EpsonV39-1,61.25505065917969
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_92.tif,EpsonV39-1,70.04155731201172
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_93.tif,EpsonV39-2,55.96678924560547
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_94.tif,EpsonV39-1,55.13990020751953
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_95.tif,EpsonV39-1,72.2810287475586
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_96.tif,EpsonV39-1,56.051082611083984
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_97.tif,EpsonV39-1,54.567726135253906
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_98.tif,EpsonV39-1,51.831668853759766
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\150\s9_99.tif,Canon120-2,41.501380920410156
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_1.tif,EpsonV39-2,62.46334457397461
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_10.tif,EpsonV39-1,49.834922790527344
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_100.tif,EpsonV39-2,59.38643264770508
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_101.tif,EpsonV39-2,67.9195556640625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_102.tif,EpsonV39-2,65.44804382324219
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_103.tif,EpsonV39-1,52.424163818359375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_104.tif,EpsonV39-1,52.9874153137207
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_105.tif,EpsonV39-2,53.784908294677734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_106.tif,EpsonV39-1,54.667728424072266
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_107.tif,EpsonV39-2,59.43803787231445
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_108.tif,EpsonV39-2,51.17841339111328
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_11.tif,EpsonV39-1,52.952552795410156
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_12.tif,EpsonV39-2,59.05659866333008
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_13.tif,EpsonV39-2,54.154884338378906
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_14.tif,EpsonV39-1,52.11126708984375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_15.tif,EpsonV39-2,69.60125732421875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_16.tif,EpsonV39-2,69.0767822265625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_17.tif,EpsonV39-1,57.079410552978516
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_18.tif,EpsonV39-2,73.51148223876953
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_19.tif,EpsonV39-1,55.52389144897461
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_2.tif,EpsonV39-2,61.920433044433594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_20.tif,EpsonV39-1,50.66030502319336
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_21.tif,EpsonV39-2,65.22926330566406
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_22.tif,EpsonV39-2,65.15908813476562
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_23.tif,EpsonV39-2,60.69388961791992
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_24.tif,EpsonV39-2,68.75186157226562
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_25.tif,EpsonV39-2,46.00285720825195
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_26.tif,EpsonV39-1,50.80143356323242
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_27.tif,EpsonV39-1,47.27244567871094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_28.tif,EpsonV39-1,50.35952377319336
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_29.tif,EpsonV39-2,69.33647155761719
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_3.tif,EpsonV39-2,49.96770477294922
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_30.tif,EpsonV39-2,70.12866973876953
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_31.tif,EpsonV39-1,53.556175231933594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_32.tif,EpsonV39-1,49.42686080932617
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_33.tif,EpsonV39-2,59.05029296875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_34.tif,EpsonV39-2,51.88720703125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_35.tif,EpsonV39-2,61.71751022338867
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_36.tif,EpsonV39-1,55.89521408081055
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_37.tif,EpsonV39-2,57.16991424560547
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_38.tif,EpsonV39-2,59.91761016845703
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_39.tif,EpsonV39-1,52.688228607177734
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_4.tif,EpsonV39-1,58.39145278930664
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_40.tif,EpsonV39-2,45.75704574584961
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_41.tif,EpsonV39-1,53.82587814331055
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_42.tif,EpsonV39-2,60.95991897583008
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_43.tif,EpsonV39-1,50.24619674682617
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_44.tif,EpsonV39-2,59.70758056640625
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_45.tif,EpsonV39-2,64.83934783935547
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_46.tif,EpsonV39-2,60.659969329833984
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_47.tif,Canon120-1,47.49863052368164
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_48.tif,EpsonV39-2,62.83893585205078
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_49.tif,EpsonV39-1,48.97637176513672
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_5.tif,EpsonV39-2,50.71418380737305
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_50.tif,EpsonV39-1,46.99344253540039
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_51.tif,EpsonV39-1,53.21319580078125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_52.tif,EpsonV39-2,54.98676300048828
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_53.tif,Canon220,30.570524215698242
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_54.tif,EpsonV39-1,66.7417221069336
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_55.tif,EpsonV39-2,75.26673126220703
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_56.tif,EpsonV39-2,52.27870178222656
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_57.tif,Canon220,40.633575439453125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_58.tif,EpsonV39-1,55.46903610229492
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_59.tif,EpsonV39-2,57.72507858276367
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_6.tif,EpsonV39-2,68.76825714111328
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_60.tif,EpsonV39-2,64.88938903808594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_61.tif,EpsonV39-2,57.839988708496094
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_62.tif,EpsonV39-1,50.82568359375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_63.tif,EpsonV39-2,53.994632720947266
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_64.tif,EpsonV39-2,51.91755294799805
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_65.tif,EpsonV39-2,59.516029357910156
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_66.tif,EpsonV39-2,64.1108627319336
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_67.tif,EpsonV39-2,57.44395446777344
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_68.tif,EpsonV39-2,43.33932113647461
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_69.tif,Canon120-1,35.94593811035156
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_7.tif,EpsonV39-2,49.14398956298828
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_70.tif,EpsonV39-2,66.23815155029297
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_71.tif,EpsonV39-1,51.09566879272461
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_72.tif,EpsonV39-2,63.15945816040039
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_73.tif,EpsonV39-1,49.320186614990234
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_74.tif,EpsonV39-2,51.63258361816406
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_75.tif,EpsonV39-2,78.25553131103516
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_76.tif,EpsonV39-2,60.937870025634766
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_77.tif,EpsonV39-1,56.08180236816406
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_78.tif,EpsonV39-1,54.57797622680664
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_79.tif,EpsonV39-1,55.813968658447266
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_8.tif,EpsonV39-2,59.487239837646484
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_80.tif,EpsonV39-2,50.37670135498047
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_81.tif,EpsonV39-2,69.50248718261719
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_82.tif,EpsonV39-2,69.909423828125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_83.tif,EpsonV39-1,51.23666000366211
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_84.tif,EpsonV39-1,49.26780319213867
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_85.tif,EpsonV39-1,54.407249450683594
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_86.tif,EpsonV39-1,56.692169189453125
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_87.tif,EpsonV39-2,59.369873046875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_88.tif,EpsonV39-2,53.951019287109375
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_89.tif,EpsonV39-1,59.64257049560547
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_9.tif,EpsonV39-2,59.44697952270508
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_90.tif,EpsonV39-1,43.66436004638672
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_91.tif,EpsonV39-1,55.28163146972656
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_92.tif,EpsonV39-1,58.68524169921875
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_93.tif,EpsonV39-2,79.98863220214844
C:\Users\ariji\Desktop\ai_trace\process_data\Wikipedia\EpsonV39-2\300\s9_94.tif,EpsonV39-2,61.8377571105957
